stime,ctime,uid,mac,name,device,rssi,services,manufacturer,resp_data,adv_data
1746593070.816835,1609459284,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-63,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593070.816835,1609459284,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-63,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593070.816835,1609459284,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,New Hatch Rest,cb:27:2c:57:c0:88,-98,['UUID(0x180a)'],["(1076, b'RTh\\x1a\\x90\\xd6C\\xeb\\x8eH\\x7fS\\x03)E\\x00\\x00\\x00\\x00\\x00P\\x1fe\\x83')"],b'\x1b\xff4\x04RTh\x1a\x90\xd6C\xeb\x8eH\x7fS\x03)E\x00\x00\x00\x00\x00P\x1fe\x83',b'\x0f\tNew Hatch Rest\x02\x01\x06\x03\x03\n\x18\x04\x16\x0f\x18d'
1746593070.816835,1609459284,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ESP32,40:91:51:f0:51:ce,-88,[],["(722, b'\\x03\\x8c\\xb1@\\x91Q\\xf0Q\\xce\\x01\\x00\\x00\\x00')"],None,b'\x02\x01\x06\x03\x19\xc0\x03\x06\tESP32\x10\xff\xd2\x02\x03\x8c\xb1@\x91Q\xf0Q\xce\x01\x00\x00\x00'
1746593085.899126,1609459299,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,None,35:ae:5c:97:7b:8f,-62,[],["(6, b'\\x01\\t \\x02\\x16%+\\xf7\\xd7xdk]\\xd4\\xb6\\xfb\\xf8I\\xfbK\\x17\\xadg\\x99!\\xa9\\xa7')"],None,b'\x1e\xff\x06\x00\x01\t \x02\x16%+\xf7\xd7xdk]\xd4\xb6\xfb\xf8I\xfbK\x17\xadg\x99!\xa9\xa7'
1746593085.899126,1609459299,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-62,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593085.899126,1609459299,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,New Hatch Rest,cb:27:2c:57:c0:88,-97,['UUID(0x180a)'],["(1076, b'RTh\\x1a\\x90\\xe6C\\xeb\\x8eH\\x7fS\\x03)E\\x00\\x00\\x00\\x00\\x00P\\x1fe\\x83')"],b'\x1b\xff4\x04RTh\x1a\x90\xe6C\xeb\x8eH\x7fS\x03)E\x00\x00\x00\x00\x00P\x1fe\x83',b'\x0f\tNew Hatch Rest\x02\x01\x06\x03\x03\n\x18\x04\x16\x0f\x18d'
1746593085.899126,1609459299,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ESP32,40:91:51:f0:51:ce,-99,[],["(722, b'\\x03\\x8c\\xb1@\\x91Q\\xf0Q\\xce\\x01\\x00\\x00\\x00')"],None,b'\x02\x01\x06\x03\x19\xc0\x03\x06\tESP32\x10\xff\xd2\x02\x03\x8c\xb1@\x91Q\xf0Q\xce\x01\x00\x00\x00'
1746593101.0458622,1609459314,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-62,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593101.0458622,1609459314,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-62,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593101.0458622,1609459314,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,New Hatch Rest,cb:27:2c:57:c0:88,-101,['UUID(0x180a)'],[],None,b'\x0f\tNew Hatch Rest\x02\x01\x06\x03\x03\n\x18\x04\x16\x0f\x18d'
1746593101.0458622,1609459314,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ESP32,40:91:51:f0:51:ce,-97,[],["(722, b'\\x03\\x8c\\xb1@\\x91Q\\xf0Q\\xce\\x01\\x00\\x00\\x00')"],None,b'\x02\x01\x06\x03\x19\xc0\x03\x06\tESP32\x10\xff\xd2\x02\x03\x8c\xb1@\x91Q\xf0Q\xce\x01\x00\x00\x00'
1746593116.2040932,1609459329,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,None,35:ae:5c:97:7b:8f,-58,[],["(6, b'\\x01\\t \\x02\\x16%+\\xf7\\xd7xdk]\\xd4\\xb6\\xfb\\xf8I\\xfbK\\x17\\xadg\\x99!\\xa9\\xa7')"],None,b'\x1e\xff\x06\x00\x01\t \x02\x16%+\xf7\xd7xdk]\xd4\xb6\xfb\xf8I\xfbK\x17\xadg\x99!\xa9\xa7'
1746593116.2040932,1609459329,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-65,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593116.2040932,1609459329,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ESP32,40:91:51:f0:51:ce,-104,[],["(722, b'\\x03\\x8c\\xb1@\\x91Q\\xf0Q\\xce\\x01\\x00\\x00\\x00')"],None,b'\x02\x01\x06\x03\x19\xc0\x03\x06\tESP32\x10\xff\xd2\x02\x03\x8c\xb1@\x91Q\xf0Q\xce\x01\x00\x00\x00'
1746593116.2040932,1609459329,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,New Hatch Rest,cb:27:2c:57:c0:88,-101,['UUID(0x180a)'],[],None,b'\x0f\tNew Hatch Rest\x02\x01\x06\x03\x03\n\x18\x04\x16\x0f\x18d'
1746593131.358212,1609459344,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,None,35:ae:5c:97:7b:8f,-61,[],["(6, b'\\x01\\t \\x02\\x16%+\\xf7\\xd7xdk]\\xd4\\xb6\\xfb\\xf8I\\xfbK\\x17\\xadg\\x99!\\xa9\\xa7')"],None,b'\x1e\xff\x06\x00\x01\t \x02\x16%+\xf7\xd7xdk]\xd4\xb6\xfb\xf8I\xfbK\x17\xadg\x99!\xa9\xa7'
1746593131.358212,1609459344,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,New Hatch Rest,cb:27:2c:57:c0:88,-101,['UUID(0x180a)'],[],None,b'\x0f\tNew Hatch Rest\x02\x01\x06\x03\x03\n\x18\x04\x16\x0f\x18d'
1746593131.358212,1609459344,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-70,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593131.358212,1609459344,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ESP32,40:91:51:f0:51:ce,-98,[],["(722, b'\\x03\\x8c\\xb1@\\x91Q\\xf0Q\\xce\\x01\\x00\\x00\\x00')"],None,b'\x02\x01\x06\x03\x19\xc0\x03\x06\tESP32\x10\xff\xd2\x02\x03\x8c\xb1@\x91Q\xf0Q\xce\x01\x00\x00\x00'
1746593131.358212,1609459344,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ELK-BLEDOM06,be:67:00:82:00:06,-102,[],[],None,b'\x02\x01\x06\r\tELK-BLEDOM06'
1746593146.4384923,1609459359,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,None,46:c6:c6:11:72:86,-67,['UUID(0xfe9f)'],['(224, b\'V\\xaa\\xca?"\\x86\')'],b'\t\xff\xe0\x00V\xaa\xca?"\x86',b'\x03\x03\x9f\xfe\x17\x16\x9f\xfe\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'
1746593146.4384923,1609459359,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-66,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593146.4384923,1609459359,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ESP32,40:91:51:f0:51:ce,-102,[],["(722, b'\\x03\\x8c\\xb1@\\x91Q\\xf0Q\\xce\\x01\\x00\\x00\\x00')"],None,b'\x02\x01\x06\x03\x19\xc0\x03\x06\tESP32\x10\xff\xd2\x02\x03\x8c\xb1@\x91Q\xf0Q\xce\x01\x00\x00\x00'
1746593146.4384923,1609459359,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,New Hatch Rest,cb:27:2c:57:c0:88,-104,['UUID(0x180a)'],["(1076, b'RTh\\x1a\\x91\\x1dC\\xeb\\x8eH\\x7fS\\x03)E\\x00\\x00\\x00\\x00\\x00P\\x1fe\\x83')"],b'\x1b\xff4\x04RTh\x1a\x91\x1dC\xeb\x8eH\x7fS\x03)E\x00\x00\x00\x00\x00P\x1fe\x83',b'\x0f\tNew Hatch Rest\x02\x01\x06\x03\x03\n\x18\x04\x16\x0f\x18d'
1746593161.5300636,1609459374,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,None,35:ae:5c:97:7b:8f,-66,[],["(6, b'\\x01\\t \\x02\\x16%+\\xf7\\xd7xdk]\\xd4\\xb6\\xfb\\xf8I\\xfbK\\x17\\xadg\\x99!\\xa9\\xa7')"],None,b'\x1e\xff\x06\x00\x01\t \x02\x16%+\xf7\xd7xdk]\xd4\xb6\xfb\xf8I\xfbK\x17\xadg\x99!\xa9\xa7'
1746593161.5300636,1609459374,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-71,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593161.5300636,1609459374,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ESP32,40:91:51:f0:51:ce,-100,[],["(722, b'\\x03\\x8c\\xb1@\\x91Q\\xf0Q\\xce\\x01\\x00\\x00\\x00')"],None,b'\x02\x01\x06\x03\x19\xc0\x03\x06\tESP32\x10\xff\xd2\x02\x03\x8c\xb1@\x91Q\xf0Q\xce\x01\x00\x00\x00'
1746593161.5300636,1609459374,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,New Hatch Rest,cb:27:2c:57:c0:88,-106,['UUID(0x180a)'],[],None,b'\x0f\tNew Hatch Rest\x02\x01\x06\x03\x03\n\x18\x04\x16\x0f\x18d'
1746593176.6617107,1609459389,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,None,46:c6:c6:11:72:86,-66,['UUID(0xfe9f)'],['(224, b\'V\\xaa\\xca?"\\x86\')'],b'\t\xff\xe0\x00V\xaa\xca?"\x86',b'\x03\x03\x9f\xfe\x17\x16\x9f\xfe\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'
1746593176.6617107,1609459389,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-71,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593176.6617107,1609459389,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ESP32,40:91:51:f0:51:ce,-98,[],["(722, b'\\x03\\x8c\\xb1@\\x91Q\\xf0Q\\xce\\x01\\x00\\x00\\x00')"],None,b'\x02\x01\x06\x03\x19\xc0\x03\x06\tESP32\x10\xff\xd2\x02\x03\x8c\xb1@\x91Q\xf0Q\xce\x01\x00\x00\x00'
1746593176.6617107,1609459389,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ELK-BLEDOM06,be:67:00:82:00:06,-101,[],[],None,b'\x02\x01\x06\r\tELK-BLEDOM06'
1746593176.6617107,1609459389,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,New Hatch Rest,cb:27:2c:57:c0:88,-102,['UUID(0x180a)'],[],None,b'\x0f\tNew Hatch Rest\x02\x01\x06\x03\x03\n\x18\x04\x16\x0f\x18d'
1746593191.7733932,1609459405,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-62,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593191.7733932,1609459405,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-62,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593191.7733932,1609459405,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ESP32,40:91:51:f0:51:ce,-100,[],["(722, b'\\x03\\x8c\\xb1@\\x91Q\\xf0Q\\xce\\x01\\x00\\x00\\x00')"],None,b'\x02\x01\x06\x03\x19\xc0\x03\x06\tESP32\x10\xff\xd2\x02\x03\x8c\xb1@\x91Q\xf0Q\xce\x01\x00\x00\x00'
1746593191.7733932,1609459405,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,New Hatch Rest,cb:27:2c:57:c0:88,-101,['UUID(0x180a)'],[],None,b'\x0f\tNew Hatch Rest\x02\x01\x06\x03\x03\n\x18\x04\x16\x0f\x18d'
1746593206.8519213,1609459420,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,None,35:ae:5c:97:7b:8f,-62,[],["(6, b'\\x01\\t \\x02\\x16%+\\xf7\\xd7xdk]\\xd4\\xb6\\xfb\\xf8I\\xfbK\\x17\\xadg\\x99!\\xa9\\xa7')"],None,b'\x1e\xff\x06\x00\x01\t \x02\x16%+\xf7\xd7xdk]\xd4\xb6\xfb\xf8I\xfbK\x17\xadg\x99!\xa9\xa7'
1746593206.8519213,1609459420,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-72,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593206.8519213,1609459420,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,New Hatch Rest,cb:27:2c:57:c0:88,-103,['UUID(0x180a)'],["(1076, b'RTh\\x1a\\x91[C\\xeb\\x8eH\\x7fS\\x03)E\\x00\\x00\\x00\\x00\\x00P\\x1fe\\x83')"],b'\x1b\xff4\x04RTh\x1a\x91[C\xeb\x8eH\x7fS\x03)E\x00\x00\x00\x00\x00P\x1fe\x83',b'\x0f\tNew Hatch Rest\x02\x01\x06\x03\x03\n\x18\x04\x16\x0f\x18d'
1746593206.8519213,1609459420,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ESP32,40:91:51:f0:51:ce,-99,[],["(722, b'\\x03\\x8c\\xb1@\\x91Q\\xf0Q\\xce\\x01\\x00\\x00\\x00')"],None,b'\x02\x01\x06\x03\x19\xc0\x03\x06\tESP32\x10\xff\xd2\x02\x03\x8c\xb1@\x91Q\xf0Q\xce\x01\x00\x00\x00'
1746593221.9379203,1609459435,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,None,37:7b:33:15:9b:01,-73,[],[],None,b'\x1e\x16\xf3\xfeJ\x17#M0TN\x112\xdb\xc8\xbb\x8bqd\xb5Y\xbf\xf5\xa7{\xe0\x8a`3\xec\xa6'
1746593221.9379203,1609459435,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,New Hatch Rest,cb:27:2c:57:c0:88,-101,['UUID(0x180a)'],["(1076, b'RTh\\x1a\\x91jC\\xeb\\x8eH\\x7fS\\x03)E\\x00\\x00\\x00\\x00\\x00P\\x1fe\\x83')"],b'\x1b\xff4\x04RTh\x1a\x91jC\xeb\x8eH\x7fS\x03)E\x00\x00\x00\x00\x00P\x1fe\x83',b'\x0f\tNew Hatch Rest\x02\x01\x06\x03\x03\n\x18\x04\x16\x0f\x18d'
1746593221.9379203,1609459435,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-72,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593221.9379203,1609459435,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ESP32,40:91:51:f0:51:ce,-98,[],["(722, b'\\x03\\x8c\\xb1@\\x91Q\\xf0Q\\xce\\x01\\x00\\x00\\x00')"],None,b'\x02\x01\x06\x03\x19\xc0\x03\x06\tESP32\x10\xff\xd2\x02\x03\x8c\xb1@\x91Q\xf0Q\xce\x01\x00\x00\x00'
1746593221.9379203,1609459435,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ELK-BLEDOM06,be:67:00:82:00:06,-99,[],[],None,b'\x02\x01\x06\r\tELK-BLEDOM06'
1746593237.0288446,1609459450,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-69,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593237.0288446,1609459450,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,None,35:ae:5c:97:7b:8f,-62,[],["(6, b'\\x01\\t \\x02\\x16%+\\xf7\\xd7xdk]\\xd4\\xb6\\xfb\\xf8I\\xfbK\\x17\\xadg\\x99!\\xa9\\xa7')"],None,b'\x1e\xff\x06\x00\x01\t \x02\x16%+\xf7\xd7xdk]\xd4\xb6\xfb\xf8I\xfbK\x17\xadg\x99!\xa9\xa7'
1746593237.0288446,1609459450,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ESP32,40:91:51:f0:51:ce,-97,[],["(722, b'\\x03\\x8c\\xb1@\\x91Q\\xf0Q\\xce\\x01\\x00\\x00\\x00')"],None,b'\x02\x01\x06\x03\x19\xc0\x03\x06\tESP32\x10\xff\xd2\x02\x03\x8c\xb1@\x91Q\xf0Q\xce\x01\x00\x00\x00'
1746593237.0288446,1609459450,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,New Hatch Rest,cb:27:2c:57:c0:88,-105,['UUID(0x180a)'],[],None,b'\x0f\tNew Hatch Rest\x02\x01\x06\x03\x03\n\x18\x04\x16\x0f\x18d'
1746593237.0288446,1609459450,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,N7VHS,6a:ae:2e:49:b6:30,-102,['UUID(0xfeaf)'],[],None,b'\x02\x01\x02\x03\x02\xaf\xfe\x06\tN7VHS'
1746593252.1190798,1609459465,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,None,6a:3a:ea:5a:79:25,-94,[],["(76, b'\\x10\\x06K\\x19\\xd8&{8')"],None,b'\x02\x01\x1a\x02\n\x07\x0b\xffL\x00\x10\x06K\x19\xd8&{8'
1746593252.1190798,1609459465,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-69,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593252.1190798,1609459465,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,New Hatch Rest,cb:27:2c:57:c0:88,-101,['UUID(0x180a)'],[],None,b'\x0f\tNew Hatch Rest\x02\x01\x06\x03\x03\n\x18\x04\x16\x0f\x18d'
1746593252.1190798,1609459465,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ESP32,40:91:51:f0:51:ce,-102,[],["(722, b'\\x03\\x8c\\xb1@\\x91Q\\xf0Q\\xce\\x01\\x00\\x00\\x00')"],None,b'\x02\x01\x06\x03\x19\xc0\x03\x06\tESP32\x10\xff\xd2\x02\x03\x8c\xb1@\x91Q\xf0Q\xce\x01\x00\x00\x00'
1746593252.1190798,1609459465,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ELK-BLEDOM06,be:67:00:82:00:06,-88,[],[],None,b'\x02\x01\x06\r\tELK-BLEDOM06'
1746593267.194143,1609459480,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,None,35:ae:5c:97:7b:8f,-60,[],["(6, b'\\x01\\t \\x02\\x16%+\\xf7\\xd7xdk]\\xd4\\xb6\\xfb\\xf8I\\xfbK\\x17\\xadg\\x99!\\xa9\\xa7')"],None,b'\x1e\xff\x06\x00\x01\t \x02\x16%+\xf7\xd7xdk]\xd4\xb6\xfb\xf8I\xfbK\x17\xadg\x99!\xa9\xa7'
1746593267.194143,1609459480,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,HTC BS 676184,40:4e:36:ee:fc:67,-71,['UUID(0xcb00)'],[],b'\x02\n\x04',b'\x02\x01\x05\x03\x03\x00\xcb\x0e\tHTC BS 676184'
1746593267.194143,1609459480,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ESP32,40:91:51:f0:51:ce,-100,[],["(722, b'\\x03\\x8c\\xb1@\\x91Q\\xf0Q\\xce\\x01\\x00\\x00\\x00')"],None,b'\x02\x01\x06\x03\x19\xc0\x03\x06\tESP32\x10\xff\xd2\x02\x03\x8c\xb1@\x91Q\xf0Q\xce\x01\x00\x00\x00'
1746593267.194143,1609459480,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,New Hatch Rest,cb:27:2c:57:c0:88,-105,['UUID(0x180a)'],[],None,b'\x0f\tNew Hatch Rest\x02\x01\x06\x03\x03\n\x18\x04\x16\x0f\x18d'
1746593267.194143,1609459480,e6:61:38:52:83:44:23:2c,d8:3a:dd:3b:89:33,ELK-BLEDOM06,be:67:00:82:00:06,-97,[],[],None,b'\x02\x01\x06\r\tELK-BLEDOM06'
